operator_id,operator,year,metric_key,status
cmhk,CMHK,2024,5g_penetration,source_gap_confirmed
cmhk,CMHK,2024,annual_mobile_data_traffic,source_gap_confirmed
cmhk,CMHK,2024,consumer_broadband_customers,source_gap_confirmed
cmhk,CMHK,2024,homes_passed_or_connected,source_gap_confirmed
cmhk,CMHK,2024,mobile_data_dou,source_gap_confirmed
cmhk,CMHK,2024,mobile_postpaid_arpu,source_gap_confirmed
cmhk,CMHK,2024,mobile_postpaid_churn,source_gap_confirmed
cmhk,CMHK,2024,mobile_postpaid_customers,source_gap_confirmed
cmhk,CMHK,2024,total_base_stations,source_gap_confirmed
cmhk,CMHK,2024,total_customers,source_gap_confirmed
cmhk,CMHK,2025,5g_base_stations,source_gap_confirmed
cmhk,CMHK,2025,5g_customers,source_gap_confirmed
cmhk,CMHK,2025,5g_penetration,source_gap_confirmed
cmhk,CMHK,2025,annual_mobile_data_traffic,source_gap_confirmed
cmhk,CMHK,2025,consumer_broadband_customers,source_gap_confirmed
cmhk,CMHK,2025,homes_passed_or_connected,source_gap_confirmed
cmhk,CMHK,2025,mobile_data_dou,source_gap_confirmed
cmhk,CMHK,2025,mobile_postpaid_arpu,source_gap_confirmed
cmhk,CMHK,2025,mobile_postpaid_churn,source_gap_confirmed
cmhk,CMHK,2025,mobile_postpaid_customers,source_gap_confirmed
cmhk,CMHK,2025,total_base_stations,source_gap_confirmed
cmhk,CMHK,2025,total_customers,source_gap_confirmed
hgc,HGC,2016,5g_base_stations,source_gap_confirmed
hgc,HGC,2016,5g_customers,source_gap_confirmed
hgc,HGC,2016,5g_penetration,source_gap_confirmed
hgc,HGC,2016,annual_mobile_data_traffic,source_gap_confirmed
hgc,HGC,2016,consumer_broadband_customers,source_gap_confirmed
hgc,HGC,2016,homes_passed_or_connected,available
hgc,HGC,2016,mobile_data_dou,source_gap_confirmed
hgc,HGC,2016,mobile_postpaid_arpu,source_gap_confirmed
hgc,HGC,2016,mobile_postpaid_churn,source_gap_confirmed
hgc,HGC,2016,mobile_postpaid_customers,source_gap_confirmed
hgc,HGC,2016,total_base_stations,source_gap_confirmed
hgc,HGC,2016,total_customers,source_gap_confirmed
hgc,HGC,2017,5g_base_stations,source_gap_confirmed
hgc,HGC,2017,5g_customers,source_gap_confirmed
hgc,HGC,2017,5g_penetration,source_gap_confirmed
hgc,HGC,2017,annual_mobile_data_traffic,source_gap_confirmed
hgc,HGC,2017,consumer_broadband_customers,source_gap_confirmed
hgc,HGC,2017,homes_passed_or_connected,source_gap_confirmed
hgc,HGC,2017,mobile_data_dou,source_gap_confirmed
hgc,HGC,2017,mobile_postpaid_arpu,source_gap_confirmed
hgc,HGC,2017,mobile_postpaid_churn,source_gap_confirmed
hgc,HGC,2017,mobile_postpaid_customers,source_gap_confirmed
hgc,HGC,2017,total_base_stations,source_gap_confirmed
hgc,HGC,2017,total_customers,source_gap_confirmed
hgc,HGC,2018,5g_base_stations,source_gap_confirmed
hgc,HGC,2018,5g_customers,source_gap_confirmed
hgc,HGC,2018,5g_penetration,source_gap_confirmed
hgc,HGC,2018,annual_mobile_data_traffic,source_gap_confirmed
hgc,HGC,2018,consumer_broadband_customers,source_gap_confirmed
hgc,HGC,2018,homes_passed_or_connected,source_gap_confirmed
hgc,HGC,2018,mobile_data_dou,source_gap_confirmed
hgc,HGC,2018,mobile_postpaid_arpu,source_gap_confirmed
hgc,HGC,2018,mobile_postpaid_churn,source_gap_confirmed
hgc,HGC,2018,mobile_postpaid_customers,source_gap_confirmed
hgc,HGC,2018,total_base_stations,source_gap_confirmed
hgc,HGC,2018,total_customers,source_gap_confirmed
hgc,HGC,2019,5g_base_stations,source_gap_confirmed
hgc,HGC,2019,5g_customers,source_gap_confirmed
hgc,HGC,2019,5g_penetration,source_gap_confirmed
hgc,HGC,2019,annual_mobile_data_traffic,source_gap_confirmed
hgc,HGC,2019,consumer_broadband_customers,source_gap_confirmed
hgc,HGC,2019,homes_passed_or_connected,source_gap_confirmed
hgc,HGC,2019,mobile_data_dou,source_gap_confirmed
hgc,HGC,2019,mobile_postpaid_arpu,source_gap_confirmed
hgc,HGC,2019,mobile_postpaid_churn,source_gap_confirmed
hgc,HGC,2019,mobile_postpaid_customers,source_gap_confirmed
hgc,HGC,2019,total_base_stations,source_gap_confirmed
hgc,HGC,2019,total_customers,source_gap_confirmed
hgc,HGC,2020,5g_base_stations,source_gap_confirmed
hgc,HGC,2020,5g_customers,source_gap_confirmed
hgc,HGC,2020,5g_penetration,source_gap_confirmed
hgc,HGC,2020,annual_mobile_data_traffic,source_gap_confirmed
hgc,HGC,2020,consumer_broadband_customers,source_gap_confirmed
hgc,HGC,2020,homes_passed_or_connected,source_gap_confirmed
hgc,HGC,2020,mobile_data_dou,source_gap_confirmed
hgc,HGC,2020,mobile_postpaid_arpu,source_gap_confirmed
hgc,HGC,2020,mobile_postpaid_churn,source_gap_confirmed
hgc,HGC,2020,mobile_postpaid_customers,source_gap_confirmed
hgc,HGC,2020,total_base_stations,source_gap_confirmed
hgc,HGC,2020,total_customers,source_gap_confirmed
hgc,HGC,2021,5g_base_stations,source_gap_confirmed
hgc,HGC,2021,5g_customers,source_gap_confirmed
hgc,HGC,2021,5g_penetration,source_gap_confirmed
hgc,HGC,2021,annual_mobile_data_traffic,source_gap_confirmed
hgc,HGC,2021,consumer_broadband_customers,source_gap_confirmed
hgc,HGC,2021,homes_passed_or_connected,source_gap_confirmed
hgc,HGC,2021,mobile_data_dou,source_gap_confirmed
hgc,HGC,2021,mobile_postpaid_arpu,source_gap_confirmed
hgc,HGC,2021,mobile_postpaid_churn,source_gap_confirmed
hgc,HGC,2021,mobile_postpaid_customers,source_gap_confirmed
hgc,HGC,2021,total_base_stations,source_gap_confirmed
hgc,HGC,2021,total_customers,source_gap_confirmed
hgc,HGC,2022,5g_base_stations,source_gap_confirmed
hgc,HGC,2022,5g_customers,source_gap_confirmed
hgc,HGC,2022,5g_penetration,source_gap_confirmed
hgc,HGC,2022,annual_mobile_data_traffic,source_gap_confirmed
hgc,HGC,2022,consumer_broadband_customers,source_gap_confirmed
hgc,HGC,2022,homes_passed_or_connected,source_gap_confirmed
hgc,HGC,2022,mobile_data_dou,source_gap_confirmed
hgc,HGC,2022,mobile_postpaid_arpu,source_gap_confirmed
hgc,HGC,2022,mobile_postpaid_churn,source_gap_confirmed
hgc,HGC,2022,mobile_postpaid_customers,source_gap_confirmed
hgc,HGC,2022,total_base_stations,source_gap_confirmed
hgc,HGC,2022,total_customers,source_gap_confirmed
hgc,HGC,2023,5g_base_stations,source_gap_confirmed
hgc,HGC,2023,5g_customers,source_gap_confirmed
hgc,HGC,2023,5g_penetration,source_gap_confirmed
hgc,HGC,2023,annual_mobile_data_traffic,source_gap_confirmed
hgc,HGC,2023,consumer_broadband_customers,source_gap_confirmed
hgc,HGC,2023,homes_passed_or_connected,source_gap_confirmed
hgc,HGC,2023,mobile_data_dou,source_gap_confirmed
hgc,HGC,2023,mobile_postpaid_arpu,source_gap_confirmed
hgc,HGC,2023,mobile_postpaid_churn,source_gap_confirmed
hgc,HGC,2023,mobile_postpaid_customers,source_gap_confirmed
hgc,HGC,2023,total_base_stations,source_gap_confirmed
hgc,HGC,2023,total_customers,source_gap_confirmed
hgc,HGC,2024,5g_base_stations,source_gap_confirmed
hgc,HGC,2024,5g_customers,source_gap_confirmed
hgc,HGC,2024,5g_penetration,source_gap_confirmed
hgc,HGC,2024,annual_mobile_data_traffic,source_gap_confirmed
hgc,HGC,2024,consumer_broadband_customers,source_gap_confirmed
hgc,HGC,2024,homes_passed_or_connected,source_gap_confirmed
hgc,HGC,2024,mobile_data_dou,source_gap_confirmed
hgc,HGC,2024,mobile_postpaid_arpu,source_gap_confirmed
hgc,HGC,2024,mobile_postpaid_churn,source_gap_confirmed
hgc,HGC,2024,mobile_postpaid_customers,source_gap_confirmed
hgc,HGC,2024,total_base_stations,source_gap_confirmed
hgc,HGC,2024,total_customers,source_gap_confirmed
hgc,HGC,2025,5g_base_stations,source_gap_confirmed
hgc,HGC,2025,5g_customers,source_gap_confirmed
hgc,HGC,2025,5g_penetration,source_gap_confirmed
hgc,HGC,2025,annual_mobile_data_traffic,source_gap_confirmed
hgc,HGC,2025,consumer_broadband_customers,source_gap_confirmed
hgc,HGC,2025,homes_passed_or_connected,source_gap_confirmed
hgc,HGC,2025,mobile_data_dou,source_gap_confirmed
hgc,HGC,2025,mobile_postpaid_arpu,source_gap_confirmed
hgc,HGC,2025,mobile_postpaid_churn,source_gap_confirmed
hgc,HGC,2025,mobile_postpaid_customers,source_gap_confirmed
hgc,HGC,2025,total_base_stations,source_gap_confirmed
hgc,HGC,2025,total_customers,source_gap_confirmed
hkbn,HKBN,2016,5g_base_stations,source_gap_confirmed
hkbn,HKBN,2016,5g_customers,source_gap_confirmed
hkbn,HKBN,2016,5g_penetration,source_gap_confirmed
hkbn,HKBN,2016,annual_mobile_data_traffic,source_gap_confirmed
hkbn,HKBN,2016,consumer_broadband_customers,source_gap_confirmed
hkbn,HKBN,2016,homes_passed_or_connected,source_gap_confirmed
hkbn,HKBN,2016,mobile_data_dou,source_gap_confirmed
hkbn,HKBN,2016,mobile_postpaid_arpu,source_gap_confirmed
hkbn,HKBN,2016,mobile_postpaid_churn,source_gap_confirmed
hkbn,HKBN,2016,mobile_postpaid_customers,source_gap_confirmed
hkbn,HKBN,2016,total_base_stations,source_gap_confirmed
hkbn,HKBN,2016,total_customers,source_gap_confirmed
hkbn,HKBN,2017,5g_base_stations,source_gap_confirmed
hkbn,HKBN,2017,5g_customers,source_gap_confirmed
hkbn,HKBN,2017,5g_penetration,source_gap_confirmed
hkbn,HKBN,2017,annual_mobile_data_traffic,source_gap_confirmed
hkbn,HKBN,2017,consumer_broadband_customers,source_gap_confirmed
hkbn,HKBN,2017,homes_passed_or_connected,source_gap_confirmed
hkbn,HKBN,2017,mobile_data_dou,source_gap_confirmed
hkbn,HKBN,2017,mobile_postpaid_arpu,source_gap_confirmed
hkbn,HKBN,2017,mobile_postpaid_churn,source_gap_confirmed
hkbn,HKBN,2017,mobile_postpaid_customers,source_gap_confirmed
hkbn,HKBN,2017,total_base_stations,source_gap_confirmed
hkbn,HKBN,2017,total_customers,source_gap_confirmed
hkbn,HKBN,2018,5g_base_stations,source_gap_confirmed
hkbn,HKBN,2018,5g_customers,source_gap_confirmed
hkbn,HKBN,2018,5g_penetration,source_gap_confirmed
hkbn,HKBN,2018,annual_mobile_data_traffic,source_gap_confirmed
hkbn,HKBN,2018,consumer_broadband_customers,source_gap_confirmed
hkbn,HKBN,2018,homes_passed_or_connected,source_gap_confirmed
hkbn,HKBN,2018,mobile_data_dou,source_gap_confirmed
hkbn,HKBN,2018,mobile_postpaid_arpu,source_gap_confirmed
hkbn,HKBN,2018,mobile_postpaid_churn,source_gap_confirmed
hkbn,HKBN,2018,mobile_postpaid_customers,source_gap_confirmed
hkbn,HKBN,2018,total_base_stations,source_gap_confirmed
hkbn,HKBN,2018,total_customers,source_gap_confirmed
hkbn,HKBN,2019,5g_base_stations,source_gap_confirmed
hkbn,HKBN,2019,5g_customers,source_gap_confirmed
hkbn,HKBN,2019,5g_penetration,source_gap_confirmed
hkbn,HKBN,2019,annual_mobile_data_traffic,source_gap_confirmed
hkbn,HKBN,2019,consumer_broadband_customers,source_gap_confirmed
hkbn,HKBN,2019,homes_passed_or_connected,source_gap_confirmed
hkbn,HKBN,2019,mobile_data_dou,source_gap_confirmed
hkbn,HKBN,2019,mobile_postpaid_arpu,source_gap_confirmed
hkbn,HKBN,2019,mobile_postpaid_churn,source_gap_confirmed
hkbn,HKBN,2019,mobile_postpaid_customers,source_gap_confirmed
hkbn,HKBN,2019,total_base_stations,source_gap_confirmed
hkbn,HKBN,2019,total_customers,source_gap_confirmed
hkbn,HKBN,2020,5g_base_stations,source_gap_confirmed
hkbn,HKBN,2020,5g_customers,source_gap_confirmed
hkbn,HKBN,2020,5g_penetration,source_gap_confirmed
hkbn,HKBN,2020,annual_mobile_data_traffic,source_gap_confirmed
hkbn,HKBN,2020,consumer_broadband_customers,source_gap_confirmed
hkbn,HKBN,2020,homes_passed_or_connected,source_gap_confirmed
hkbn,HKBN,2020,mobile_data_dou,source_gap_confirmed
hkbn,HKBN,2020,mobile_postpaid_arpu,source_gap_confirmed
hkbn,HKBN,2020,mobile_postpaid_churn,source_gap_confirmed
hkbn,HKBN,2020,mobile_postpaid_customers,source_gap_confirmed
hkbn,HKBN,2020,total_base_stations,source_gap_confirmed
hkbn,HKBN,2020,total_customers,source_gap_confirmed
hkbn,HKBN,2021,5g_base_stations,source_gap_confirmed
hkbn,HKBN,2021,5g_customers,source_gap_confirmed
hkbn,HKBN,2021,5g_penetration,source_gap_confirmed
hkbn,HKBN,2021,annual_mobile_data_traffic,source_gap_confirmed
hkbn,HKBN,2021,consumer_broadband_customers,source_gap_confirmed
hkbn,HKBN,2021,homes_passed_or_connected,source_gap_confirmed
hkbn,HKBN,2021,mobile_data_dou,source_gap_confirmed
hkbn,HKBN,2021,mobile_postpaid_arpu,source_gap_confirmed
hkbn,HKBN,2021,mobile_postpaid_churn,source_gap_confirmed
hkbn,HKBN,2021,mobile_postpaid_customers,source_gap_confirmed
hkbn,HKBN,2021,total_base_stations,source_gap_confirmed
hkbn,HKBN,2021,total_customers,source_gap_confirmed
hkbn,HKBN,2022,5g_base_stations,source_gap_confirmed
hkbn,HKBN,2022,5g_customers,source_gap_confirmed
hkbn,HKBN,2022,5g_penetration,source_gap_confirmed
hkbn,HKBN,2022,annual_mobile_data_traffic,source_gap_confirmed
hkbn,HKBN,2022,consumer_broadband_customers,source_gap_confirmed
hkbn,HKBN,2022,homes_passed_or_connected,source_gap_confirmed
hkbn,HKBN,2022,mobile_data_dou,source_gap_confirmed
hkbn,HKBN,2022,mobile_postpaid_arpu,source_gap_confirmed
hkbn,HKBN,2022,mobile_postpaid_churn,source_gap_confirmed
hkbn,HKBN,2022,mobile_postpaid_customers,source_gap_confirmed
hkbn,HKBN,2022,total_base_stations,source_gap_confirmed
hkbn,HKBN,2022,total_customers,source_gap_confirmed
hkbn,HKBN,2023,5g_base_stations,source_gap_confirmed
hkbn,HKBN,2023,5g_customers,source_gap_confirmed
hkbn,HKBN,2023,5g_penetration,source_gap_confirmed
