record_class,数据子库,时间类型,期间,期间月份,抓取/生效时间,品牌,产品类别,网络代际,客户分段,产品系列,套餐名称,月费_HKD,平均月费_HKD,公开价格_HKD,计价单位,本地数据_GB,漫游数据_GB,宽频速度_Mbps,限速_Mbps,合约月数,本地语音,附加收费_HKD,资费类型,来源状态,核验次数,核验状态,来源ID,快照ID,来源URL,归档URL,证据摘录,记录键
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,历史,2026,02,,NETVIGATOR,NETVIGATOR Home Broadband,,个人客户,NETVIGATOR Home Broadband,"NETVIGATOR list price 50,000M Fiber-to-the-Home Service",8888,,,,,,,50000,24/36,,Official list price; promotional offers may differ by building or address.,official_tariff_or_public_plan,parsed_historical_archive,,official_public_source_structured,,netvigator_list_price_20260206,https://www.netvigator.com/eng/info/list-price.html,https://web.archive.org/web/20260206092017id_/https://www.netvigator.com/eng/info/list-price.html,"Netvigator | List Prices for Broadband Service List Prices for Broadband Service Here are the list prices of broadband services for your reference. For promotional offers, please refer to Registration F5G-A Super Broadband Promotion New customer Existing customer – Upgrade/",9897b3734c3fa4e4
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,历史,2026,02,,NETVIGATOR,NETVIGATOR Home Broadband,,个人客户,NETVIGATOR Home Broadband,"NETVIGATOR list price 10,000M Fiber-to-the-Home Service",998,,,,,,,10000,24,,Official list price; promotional offers may differ by building or address.,official_tariff_or_public_plan,parsed_historical_archive,,official_public_source_structured,,netvigator_list_price_20260206,https://www.netvigator.com/eng/info/list-price.html,https://web.archive.org/web/20260206092017id_/https://www.netvigator.com/eng/info/list-price.html,"Netvigator | List Prices for Broadband Service List Prices for Broadband Service Here are the list prices of broadband services for your reference. For promotional offers, please refer to Registration F5G-A Super Broadband Promotion New customer Existing customer – Upgrade/ Renewal Offers Existing customer – New Offers Exis",fa68cf6172baa3ad
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,历史,2026,01,,NETVIGATOR,NETVIGATOR Home Broadband,,,NETVIGATOR Home Broadband,NETVIGATOR official Internet Access Services tariff 2026-01-06 - 2500M + 1000M / 2x1000M/4x1000M Multi-Use Broadband Service Plan,3500,,,,,,,4000,,,Official tariff/list price from HKT Internet Access Services PDF; not a promotional retail offer.,official_tariff_or_public_plan,parsed_official_tariff_pdf,,official_public_source_structured,,hkt_internet_access_tariff_20260106,https://www.hkt.com/api-service/assets/U0025-001-Jan2026-R_Internet_Access_Services.pdf,https://www.hkt.com/api-service/assets/U0025-001-Jan2026-R_Internet_Access_Services.pdf,"provided to existing subsc ribers of those services, but are no longer sold to new customers. The new Services are currently available for subscription. Current Services: Service Monthly Fee 1.5M to 100M Basic Plan $700 2500M + 1000M / 2x1000M/4x1000M Multi-Use Broadband Service Plan $3,500 8M to 50,000M Fiber-to-the-home Plan $8,888 Additional NETVIGATOR Email Account $88/email account The reference to M and G in the service description refers to the bandwidth specifications of the subscribed Services for",58712687ae3df6a0
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,历史,2026,01,,NETVIGATOR,NETVIGATOR Home Broadband,,,NETVIGATOR Home Broadband,NETVIGATOR official Internet Access Services tariff 2026-01-06 - 1.5M to 100M Basic Plan,700,,,,,,,100,,,Official tariff/list price from HKT Internet Access Services PDF; not a promotional retail offer.,official_tariff_or_public_plan,parsed_official_tariff_pdf,,official_public_source_structured,,hkt_internet_access_tariff_20260106,https://www.hkt.com/api-service/assets/U0025-001-Jan2026-R_Internet_Access_Services.pdf,https://www.hkt.com/api-service/assets/U0025-001-Jan2026-R_Internet_Access_Services.pdf,"cy Services listed below are provided to existing subsc ribers of those services, but are no longer sold to new customers. The new Services are currently available for subscription. Current Services: Service Monthly Fee 1.5M to 100M Basic Plan $700 2500M + 1000M / 2x1000M/4x1000M Multi-Use Broadband Service Plan $3,500 8M to 50,000M Fiber-to-the-home Plan $8,888 Additional NETVIGATOR Email Account $88/email account The reference to M and G in the service descripti",abae81f456e307a4
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,历史,2026,01,,NETVIGATOR,NETVIGATOR Home Broadband,,,NETVIGATOR Home Broadband,NETVIGATOR official Internet Access Services tariff 2026-01-06 - Additional NETVIGATOR Email Account,88,,,,,,,,,,Official tariff/list price from HKT Internet Access Services PDF; not a promotional retail offer.,official_tariff_or_public_plan,parsed_official_tariff_pdf,,official_public_source_structured,,hkt_internet_access_tariff_20260106,https://www.hkt.com/api-service/assets/U0025-001-Jan2026-R_Internet_Access_Services.pdf,https://www.hkt.com/api-service/assets/U0025-001-Jan2026-R_Internet_Access_Services.pdf,"urrently available for subscription. Current Services: Service Monthly Fee 1.5M to 100M Basic Plan $700 2500M + 1000M / 2x1000M/4x1000M Multi-Use Broadband Service Plan $3,500 8M to 50,000M Fiber-to-the-home Plan $8,888 Additional NETVIGATOR Email Account $88/email account The reference to M and G in the service description refers to the bandwidth specifications of the subscribed Services for the broadband line connected from the first piece of network equipment or central office of the N",90c37a2602300569
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,历史,2026,01,,NETVIGATOR,NETVIGATOR Home Broadband,,,NETVIGATOR Home Broadband,"NETVIGATOR official Internet Access Services tariff 2026-01-06 - 8M to 50,000M Fiber-to-the-home Plan",8888,,,,,,,50000,,,Official tariff/list price from HKT Internet Access Services PDF; not a promotional retail offer.,official_tariff_or_public_plan,parsed_official_tariff_pdf,,official_public_source_structured,,hkt_internet_access_tariff_20260106,https://www.hkt.com/api-service/assets/U0025-001-Jan2026-R_Internet_Access_Services.pdf,https://www.hkt.com/api-service/assets/U0025-001-Jan2026-R_Internet_Access_Services.pdf,"old to new customers. The new Services are currently available for subscription. Current Services: Service Monthly Fee 1.5M to 100M Basic Plan $700 2500M + 1000M / 2x1000M/4x1000M Multi-Use Broadband Service Plan $3,500 8M to 50,000M Fiber-to-the-home Plan $8,888 Additional NETVIGATOR Email Account $88/email account The reference to M and G in the service description refers to the bandwidth specifications of the subscribed Services for the broadband line connected from the first",56bd87b7bfc747df
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,历史,2026,02,,csl,csl 5G,5G,个人客户,csl 5G,csl 5G service plan HK$238,238,,,,30,1,,1,,Unlimited local voice call mins,Additional SIM monthly fee: 1st $120; 2nd $100; 3rd $60; 4th $20,official_tariff_or_public_plan,parsed_historical_archive,,official_public_source_structured,,csl_5g_20260217,https://www.hkcsl-5g.com/en/5g-tariff-plan/,https://web.archive.org/web/20260217094350id_/https://www.hkcsl-5g.com/en/5g-tariff-plan/,"Monthly Plan Fee (1) $238 (2)(6) Local data usage (2)(6) 30GB Unlimited data (up to 1 Mbps) (3) Unlimited (4) local voice call mins (4) Mainland China & Macau roaming data usage (5) 1GB Free 1,000 Clubpoints (7) Online Shop special service plan offer Contact us now by WhatsApp (1) ",f907744038849f64
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,历史,2026,02,,csl,csl 5G,5G,个人客户,csl 5G,csl 5G service plan HK$298,298,,,,60,3,,1,,Unlimited local voice call mins,Additional SIM monthly fee: 1st $120; 2nd $100; 3rd $60; 4th $20,official_tariff_or_public_plan,parsed_historical_archive,,official_public_source_structured,,csl_5g_20260217,https://www.hkcsl-5g.com/en/5g-tariff-plan/,https://web.archive.org/web/20260217094350id_/https://www.hkcsl-5g.com/en/5g-tariff-plan/,"Monthly Plan Fee (1) $298 (2)(6) Local data usage (2)(6) 60GB Unlimited data (up to 1 Mbps) (3) Unlimited (4) local voice call mins (4) Mainland China & Macau roaming data usage (5) 3GB Free 2,000 Clubpoints (7) Online Shop special service plan offer Contact us now by WhatsApp Other services (8) Local Wi-Fi usage (15,000+ hotspots) 500 SMS intra-network 200 MMS 10 International SMS Voicemail Call forwarding Call hold Conference call Caller ID Call waiting Call Filtering Service (9) Free value-added services SafetyNet (10) (12 months Complimentary service) Now TV App and MOOV (11) Local data waiver (12) Viu Premium Lite Service (13) (Applicable to designated 5G service plan, value: $38/month) 2-months Restart 3.0 Handset Switch Service (14) Exchange your device for a new one or screen replaced up to 2 times within any rolling 12-month period for any reason (value $116) Rewards Ultimate da",0643f634ebd3449c
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,历史,2026,02,,csl,csl 5G,5G,个人客户,csl 5G,csl 5G service plan HK$348,348,,,,100,3,,2,,Unlimited local voice call mins,Additional SIM monthly fee: 1st $120; 2nd $100; 3rd $60; 4th $20,official_tariff_or_public_plan,parsed_historical_archive,,official_public_source_structured,,csl_5g_20260217,https://www.hkcsl-5g.com/en/5g-tariff-plan/,https://web.archive.org/web/20260217094350id_/https://www.hkcsl-5g.com/en/5g-tariff-plan/,"Monthly Plan Fee (1) $348 (2)(6) Local data usage (2)(6) 100GB Unlimited data (up to 2 Mbps) (3) Unlimited (4) local voice call mins (4) Mainland China & Macau roaming data usage (5) 3GB Free 2,000 Clubpoints (7) Online Shop special service plan offer Contact us now by WhatsApp (1) ",a16985e58ee7a933
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,历史,2026,02,,csl,csl 5G,5G,个人客户,csl 5G,csl 5G service plan HK$398,398,,,,150,3,,2,,Unlimited local voice call mins,Additional SIM monthly fee: 1st $120; 2nd $100; 3rd $60; 4th $20,official_tariff_or_public_plan,parsed_historical_archive,,official_public_source_structured,,csl_5g_20260217,https://www.hkcsl-5g.com/en/5g-tariff-plan/,https://web.archive.org/web/20260217094350id_/https://www.hkcsl-5g.com/en/5g-tariff-plan/,"Monthly Plan Fee (1) $398 (2)(6) Local data usage (2)(6) 150GB Unlimited data (up to 2 Mbps) (3) Unlimited (4) local voice call mins (4) Mainland China & Macau roaming data usage (5) 3GB Free 2,000 Clubpoints (7) Online Shop special service plan offer Contact us now by WhatsApp (1) ",b8404976b17c2db5
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,历史,2026,02,,csl,csl 5G,5G,个人客户,csl 5G,csl 5G service plan HK$498,498,,,,250,3,,3,,Unlimited local voice call mins,Additional SIM monthly fee: 1st $120; 2nd $100; 3rd $60; 4th $20,official_tariff_or_public_plan,parsed_historical_archive,,official_public_source_structured,,csl_5g_20260217,https://www.hkcsl-5g.com/en/5g-tariff-plan/,https://web.archive.org/web/20260217094350id_/https://www.hkcsl-5g.com/en/5g-tariff-plan/,"Monthly Plan Fee (1) $498 (2)(6) Local data usage (2)(6) 250GB Unlimited data (up to 3 Mbps) (3) Unlimited (4) local voice call mins (4) Mainland China & Macau roaming data usage (5) 3GB Free 2,000 Clubpoints (7) Online Shop special service plan offer Contact us now by WhatsApp (1) ",7578ad0a8b770be8
formal_product_tariff,HKT / csl / 1O1O / NETVIGATOR,历史,2026,02,,csl,csl 5G,5G,个人客户,csl 5G,csl 5G service plan HK$698,698,,,,500,3,,3,,Unlimited local voice call mins,Additional SIM monthly fee: 1st $120; 2nd $100; 3rd $60; 4th $20,official_tariff_or_public_plan,parsed_historical_archive,,official_public_source_structured,,csl_5g_20260217,https://www.hkcsl-5g.com/en/5g-tariff-plan/,https://web.archive.org/web/20260217094350id_/https://www.hkcsl-5g.com/en/5g-tariff-plan/,"Monthly Plan Fee (1) $698 (2)(6) Local data usage (2)(6) 500GB Unlimited data (up to 3 Mbps) (3) Unlimited (4) local voice call mins (4) Mainland China & Macau roaming data usage (5) 3GB Free 2,000 Clubpoints (7) Online Shop special service plan offer Contact us now by WhatsApp (1) ",6aa549d8af269c3b
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_5g,5G,个人客户,3HK / Hutchison,3HK 5G Monthly SIM Plan HK$124 30GB,124,100,,,30,,,1,,3000 local voice minutes,,monthly_plan_fee,parsed_current,4,multi_source_or_multi_snapshot_verified,3hk_5g_sim_plan,,https://web.three.com.hk/plans/5g/index-en.html,,"total) ◼︎ XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX More Offers Extra 3GB local data exclusively for MoneyBack members ♢ Port-in for FREE 6-month ^ Avg. monthly fee from 1 $ 100 $124 Local data ∆ 30 GB Thereafter Infinite Data ▲ (Up to 1Mbps) FREE 1 GB Funshare data ∆ 5G Monthly SIM Plan FREE 1GB Chinese Mainland-Macau shared data ∆ Local data 30GB 3,000 local",d607cc47b26f4515
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_5g,5G,个人客户,3HK / Hutchison,3HK 5G Monthly SIM Plan HK$148 50GB,148,119,,,50,,,1,,3000 local voice minutes,,monthly_plan_fee,parsed_current,8,multi_source_or_multi_snapshot_verified,3hk_5g_sim_plan,,https://web.three.com.hk/plans/5g/index-en.html,,"total) ◼︎ XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX More Offers Extra 5GB local data exclusively for MoneyBack members ♢ Port-in for FREE 6-month ^ Avg. monthly fee from 2 $ 119 $148 Local data ∆ 50 GB Thereafter Infinite Data ▲ (Up to 1Mbps) FREE 3 GB Funshare data ∆ 5G Monthly SIM Plan FREE 3GB Chinese Mainland-Macau shared data ∆ Local data 50GB 3,000 local",7337dcde9fac0c1e
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_5g,5G,个人客户,3HK / Hutchison,3HK 5G Monthly SIM Plan HK$188 60GB,188,151,,,60,,,1,,3000 local voice minutes,,monthly_plan_fee,parsed_current,8,multi_source_or_multi_snapshot_verified,3hk_5g_sim_plan,,https://web.three.com.hk/plans/5g/index-en.html,,"total) ◼︎ XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX More Offers Extra 6GB local data exclusively for MoneyBack members ♢ Port-in for FREE 6-month ^ Avg. monthly fee from 3 $ 151 $188 Local data ∆ 60 GB Thereafter Infinite Data ▲ (Up to 1Mbps) FREE 3 GB Funshare data ∆ 5G Monthly SIM Plan FREE 3GB Chinese Mainland-Macau shared data ∆ Local data 60GB 3,000 local",4c6777b0967ba69d
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_5g,5G,个人客户,3HK / Hutchison,3HK 5G Monthly SIM Plan HK$228 100GB,228,183,,,100,,,1,,3000 local voice minutes,,monthly_plan_fee,parsed_current,4,multi_source_or_multi_snapshot_verified,3hk_5g_sim_plan,,https://web.three.com.hk/plans/5g/index-en.html,,"otal) ◼︎ XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX More Offers Extra 10GB local data exclusively for MoneyBack members ♢ Port-in for FREE 6-month ^ Avg. monthly fee from 4 $ 183 $228 Local data ∆ 100 GB Thereafter Infinite Data ▲ (Up to 1Mbps) FREE 3 GB Funshare data ∆ 5G Monthly SIM Plan FREE 3GB Chinese Mainland-Macau shared data ∆ Local data 100GB 3,000 loc",bbe70360151522ad
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_5g,5G,个人客户,3HK / Hutchison,3HK Chinese Mainland-HK-Macau Shared Data add-on HK$68 10GB,68,,,,,10,,,,,,monthly_add_on_fee,parsed_current,4,multi_source_or_multi_snapshot_verified,3hk_5g_sim_plan,,https://web.three.com.hk/plans/5g/index-en.html,,neyBack Members Click here to apply Other Local and Thereafter Charge Admin Fee $28/month Airtime (min) & SMS Please click here for details Chinese Mainland-HK-Macau Shared Data + $68/10GB or $128/20GB ✓ (Only applicable to designated 5G SIM Monthly Plan) Terms and conditions 5G network experience may be affected due to various factors including but not limited to n,e92d516bd4b02a88
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_5g,5G,个人客户,3HK / Hutchison,3HK Chinese Mainland-HK-Macau Shared Data add-on HK$128 20GB,128,,,,,20,,,,,,monthly_add_on_fee,parsed_current,4,multi_source_or_multi_snapshot_verified,3hk_5g_sim_plan,,https://web.three.com.hk/plans/5g/index-en.html,,ers Click here to apply Other Local and Thereafter Charge Admin Fee $28/month Airtime (min) & SMS Please click here for details Chinese Mainland-HK-Macau Shared Data + $68/10GB or $128/20GB ✓ (Only applicable to designated 5G SIM Monthly Plan) Terms and conditions 5G network experience may be affected due to various factors including but not limited to network settin,75071372a129244b
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_5g,5G,个人客户,3HK / Hutchison,3HK 5G Monthly SIM Plan HK$124 30GB,124,100,,,30,,,1,,3000 local voice minutes,,monthly_plan_fee,parsed_current,4,multi_source_or_multi_snapshot_verified,3hk_5g_sim_plan_tc,,https://web.three.com.hk/plans/5g/index.html,,"WW WWWW WWWW WWWW WWWW WWWW WWWW WWWW WWWW +$38/月 環島中港通巴士通行證 (24個月合約 - 共24張跨境巴士車票) ◼︎ XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX 更多優惠 易賞錢會員享額外3GB 本地數據 ♢ 攜號轉台免6個月 ^ 平均月費低至 1 $ 100 $124 本地數據 ∆ 30 GB 其後任用 ▲ (高達1Mbps) 送 1 GB 內地及澳門 數據 ∆ 5G SIM 月費計劃 送1GB內地及澳門數據 ∆ 本地數據30GB 3,000本地通話分鐘 攜號轉台享行政費減免 # 上台禮遇 額外送71GB內地及澳門數據 ∇ 送1,000萬個AI Tokens 🅞 升級特選 +$48/月 40GB世界PASS – 亞太 (",5d3a3061db46e6de
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_5g,5G,个人客户,3HK / Hutchison,3HK 5G Monthly SIM Plan HK$148 50GB,148,119,,,50,,,1,,3000 local voice minutes,,monthly_plan_fee,parsed_current,8,multi_source_or_multi_snapshot_verified,3hk_5g_sim_plan_tc,,https://web.three.com.hk/plans/5g/index.html,,"WW WWWW WWWW WWWW WWWW WWWW WWWW WWWW WWWW +$38/月 環島中港通巴士通行證 (24個月合約 - 共24張跨境巴士車票) ◼︎ XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX 更多優惠 易賞錢會員享額外5GB 本地數據 ♢ 攜號轉台免6個月 ^ 平均月費低至 2 $ 119 $148 本地數據 ∆ 50 GB 其後任用 ▲ (高達1Mbps) 送 3 GB 內地及澳門 數據 ∆ 5G SIM 月費計劃 送3GB內地及澳門數據 ∆ 本地數據50GB 3,000本地通話分鐘 攜號轉台享行政費減免 # 上台禮遇 額外送71GB內地及澳門數據 ∇ 送1,000萬個AI Tokens 🅞 升級特選 +$48/月 40GB世界PASS – 亞太 (",a74f7b923a1dc7cb
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_5g,5G,个人客户,3HK / Hutchison,3HK 5G Monthly SIM Plan HK$188 60GB,188,151,,,60,,,1,,3000 local voice minutes,,monthly_plan_fee,parsed_current,8,multi_source_or_multi_snapshot_verified,3hk_5g_sim_plan_tc,,https://web.three.com.hk/plans/5g/index.html,,"WW WWWW WWWW WWWW WWWW WWWW WWWW WWWW WWWW +$38/月 環島中港通巴士通行證 (24個月合約 - 共24張跨境巴士車票) ◼︎ XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX 更多優惠 易賞錢會員享額外6GB 本地數據 ♢ 攜號轉台免6個月 ^ 平均月費低至 3 $ 151 $188 本地數據 ∆ 60 GB 其後任用 ▲ (高達1Mbps) 送 3 GB 內地及澳門 數據 ∆ 5G SIM 月費計劃 送3GB內地及澳門數據 ∆ 本地數據60GB 3,000本地通話分鐘 攜號轉台享行政費減免 # 上台禮遇 額外送71GB內地及澳門數據 ∇ 送1,000萬個AI Tokens 🅞 升級特選 +$48/月 40GB世界PASS – 亞太 (",f2e4f00cd0b94293
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_5g,5G,个人客户,3HK / Hutchison,3HK 5G Monthly SIM Plan HK$228 100GB,228,183,,,100,,,1,,3000 local voice minutes,,monthly_plan_fee,parsed_current,4,multi_source_or_multi_snapshot_verified,3hk_5g_sim_plan_tc,,https://web.three.com.hk/plans/5g/index.html,,"W WWWW WWWW WWWW WWWW WWWW WWWW WWWW WWWW +$38/月 環島中港通巴士通行證 (24個月合約 - 共24張跨境巴士車票) ◼︎ XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX 更多優惠 易賞錢會員享額外10GB 本地數據 ♢ 攜號轉台免6個月 ^ 平均月費低至 4 $ 183 $228 本地數據 ∆ 100 GB 其後任用 ▲ (高達1Mbps) 送 3 GB 內地及澳門 數據 ∆ 5G SIM 月費計劃 送3GB內地及澳門數據 ∆ 本地數據100GB 3,000本地通話分鐘 攜號轉台享行政費減免 # 上台禮遇 額外送71GB內地及澳門數據 ∇ 送1,000萬個AI Tokens 🅞 升級特選 +$48/月 40GB世界PASS – 亞太",a850390430635430
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_5g,5G,个人客户,3HK / Hutchison,3HK Chinese Mainland-HK-Macau Shared Data add-on HK$68 10GB,68,,,,,10,,,,,,monthly_add_on_fee,parsed_current,4,multi_source_or_multi_snapshot_verified,3hk_5g_sim_plan_tc,,https://web.three.com.hk/plans/5g/index.html,,作實名登記之用途。 網上上台需設定自動繳費，可避免因忘記繳費而產生額外費用。 當你確定所填寫的資料無誤後，請確認條款及細則並簽署合同。 系統會提示你首次所需要繳交的金額。 最後請選擇你的付款方式。 如交易成功，會自動出現成功付款頁面並顯示你的付款編號。 其後本地服務及其他收費 行政費 $28/月 通話分鐘及短訊 收費詳情請 按此 內地及港澳共享數據增值 + $68/10GB 或 $128/20GB ✓ (只適用於指定5G SIM月費計劃) 條款及細則 實際5G網路數據體驗可能應某些因素而受影響，包括但不限於網絡設定/規格或覆蓋、手機裝置之個別性能或功能、傳輸技術、網絡流量及使用情況、網站伺服器速度、其他內容供應商的服務穏定性、天氣狀況及其他環境因素(如受大廈、山嶺、隧道等障礙物)可能引致無線電干擾現象。須受 3香港5G服務使用,0009d87213842845
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_5g,5G,个人客户,3HK / Hutchison,3HK Chinese Mainland-HK-Macau Shared Data add-on HK$128 20GB,128,,,,,20,,,,,,monthly_add_on_fee,parsed_current,4,multi_source_or_multi_snapshot_verified,3hk_5g_sim_plan_tc,,https://web.three.com.hk/plans/5g/index.html,,上上台需設定自動繳費，可避免因忘記繳費而產生額外費用。 當你確定所填寫的資料無誤後，請確認條款及細則並簽署合同。 系統會提示你首次所需要繳交的金額。 最後請選擇你的付款方式。 如交易成功，會自動出現成功付款頁面並顯示你的付款編號。 其後本地服務及其他收費 行政費 $28/月 通話分鐘及短訊 收費詳情請 按此 內地及港澳共享數據增值 + $68/10GB 或 $128/20GB ✓ (只適用於指定5G SIM月費計劃) 條款及細則 實際5G網路數據體驗可能應某些因素而受影響，包括但不限於網絡設定/規格或覆蓋、手機裝置之個別性能或功能、傳輸技術、網絡流量及使用情況、網站伺服器速度、其他內容供應商的服務穏定性、天氣狀況及其他環境因素(如受大廈、山嶺、隧道等障礙物)可能引致無線電干擾現象。須受 3香港5G服務使用條款及細則 約束。 免費,fd7a65ff893700f3
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$198 10GB,198,,,,10,10,,1,,Chinese Mainland and Macau voice 50 minutes; roaming voice 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan,,https://web.three.com.hk/3hkworld/index-en.html,,Card Exclusive Info & Support Info & Support FAQ 3Shop Address My3 App Quick Links 3SUPREME 3Business XtraMall 中 Global APAC Worldwide shared data #◊ Monthly fee Chinese Mainland and Macau voice minutes ˅ Roaming voice minutes @ 🎁Limited time Admin fee waiver 10GB $198 50 minutes 10 minutes Subscribe 20GB $268 50 minutes 10 minutes Subscribe 30GB $338 50 minutes 10 + 10 minutes * @ Subscribe 50GB $368 50 minutes 10 + 10 minutes * @ Subscribe 70GB $468 100 minutes 10 + 10 minutes * @ Subscribe 100GB $728 200 minutes 20 + 20,c760ad80aab8762e
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$268 20GB,268,,,,20,20,,1,,Chinese Mainland and Macau voice 50 minutes; roaming voice 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan,,https://web.three.com.hk/3hkworld/index-en.html,,rt FAQ 3Shop Address My3 App Quick Links 3SUPREME 3Business XtraMall 中 Global APAC Worldwide shared data #◊ Monthly fee Chinese Mainland and Macau voice minutes ˅ Roaming voice minutes @ 🎁Limited time Admin fee waiver 10GB $198 50 minutes 10 minutes Subscribe 20GB $268 50 minutes 10 minutes Subscribe 30GB $338 50 minutes 10 + 10 minutes * @ Subscribe 50GB $368 50 minutes 10 + 10 minutes * @ Subscribe 70GB $468 100 minutes 10 + 10 minutes * @ Subscribe 100GB $728 200 minutes 20 + 20 minutes * @ Subscribe 200GB $958 300 minut,31ed76479e2df51e
formal_product_tariff,3HK / SmarTone / HKBN / HGC / i-CABLE,当前,current,,2026-07-13T08:54:16+08:00,3HK / Hutchison,mobile_consumer_roaming,5G,漫游/跨境客户,3HK World Plan,3HK World Plan HK$338 30GB,338,,,,30,30,,1,,Chinese Mainland and Macau voice 50 minutes; roaming voice 10 + 10 minutes,Limited-time admin fee waiver noted on source page,monthly_plan_fee,parsed_current,2,multi_source_or_multi_snapshot_verified,3hk_world_plan,,https://web.three.com.hk/3hkworld/index-en.html,,SUPREME 3Business XtraMall 中 Global APAC Worldwide shared data #◊ Monthly fee Chinese Mainland and Macau voice minutes ˅ Roaming voice minutes @ 🎁Limited time Admin fee waiver 10GB $198 50 minutes 10 minutes Subscribe 20GB $268 50 minutes 10 minutes Subscribe 30GB $338 50 minutes 10 + 10 minutes * @ Subscribe 50GB $368 50 minutes 10 + 10 minutes * @ Subscribe 70GB $468 100 minutes 10 + 10 minutes * @ Subscribe 100GB $728 200 minutes 20 + 20 minutes * @ Subscribe 200GB $958 300 minutes 20 + 20 minutes * @ Subscribe # Designa,3bee4941a4a1ef8f
